customer_id;user_id;sex;name;surname;patronymic;day_of_birth;measure;tariff_id;tariff_end_date;instructor_id
614;726;man;Артём;Сперанский;Егорович;1997-12-15;{"""height""": """[163]""", """weights""": """[128, 131, 140, 136, 132, 142, 136]""", """measure_dates""": """['2019-03-07', '2019-08-29', '2020-06-18', '2020-11-11', '2020-12-13', '2021-03-14', '2021-03-15']"""};3;2021-08-15;55
615;727;woman;Екатерина;Каменских;Афанасьевна;1952-06-05;{"""height""": """[156]""", """weights""": """[132, 133, 134, 142, 134]""", """measure_dates""": """['2019-03-28', '2019-08-11', '2020-10-06', '2021-03-24', '2021-04-08']"""};4;2022-05-04;
616;728;man;Рамиль;Борисоглебский;Борисович;2002-12-10;{"""height""": """[153]""", """weights""": """[133, 126, 118, 127, 125, 132, 126]""", """measure_dates""": """['2019-01-25', '2019-02-14', '2020-04-22', '2020-11-30', '2021-01-21', '2021-03-30', '2021-04-04']"""};1;2021-04-30;
617;729;man;Павел;Уваров;Антонович;1968-03-31;{"""height""": """[156]""", """weights""": """[86, 91]""", """measure_dates""": """['2021-01-07', '2021-02-02']"""};1;2021-05-27;57
618;730;woman;Дина;Кожевникова;Александровна;1978-06-17;{"""height""": """[177]""", """weights""": """[115, 111, 103]""", """measure_dates""": """['2019-12-21', '2021-01-10', '2021-02-27']"""};2;2022-11-22;
619;731;woman;Алиса;Демидова;Павловна;1998-02-24;{"""height""": """[173]""", """weights""": """[110, 118, 108, 101, 100, 100, 109]""", """measure_dates""": """['2019-05-28', '2019-05-31', '2020-10-24', '2021-01-15', '2021-02-18', '2021-02-21', '2021-03-31']"""};4;2022-12-03;
620;732;woman;Стефания;Аркадьева;Артемовна;1985-05-10;{"""height""": """[184]""", """weights""": """[143, 149, 142, 150, 154, 148]""", """measure_dates""": """['2020-02-08', '2020-03-27', '2020-05-04', '2020-05-13', '2020-08-11', '2021-01-13']"""};1;2021-06-07;56
621;733;woman;Анжела;Орлова;Валентиновна;1992-06-22;{"""height""": """[200]""", """weights""": """[72, 64, 70, 71, 63, 56, 61]""", """measure_dates""": """['2019-09-14', '2019-09-15', '2019-10-06', '2020-09-21', '2021-02-06', '2021-02-15', '2021-02-16']"""};2;2021-09-13;59
622;734;man;Александр;Юлианский;Вениаминович;1952-04-26;{"""height""": """[183]""", """weights""": """[175, 171, 161, 158, 148, 144]""", """measure_dates""": """['2019-01-16', '2020-03-26', '2020-12-30', '2021-02-05', '2021-03-18', '2021-04-11']"""};3;2021-08-07;56
623;735;woman;Эмилия;Каменских;Николаевна;1982-09-26;{"""height""": """[175]""", """weights""": """[89, 93, 95]""", """measure_dates""": """['2019-03-05', '2019-06-04', '2020-03-12']"""};1;2021-06-23;
624;736;woman;Надежда;Шведова;Аскольдовна;2001-02-14;{"""height""": """[173]""", """weights""": """[111, 113, 110, 120, 123, 118]""", """measure_dates""": """['2019-06-14', '2020-08-02', '2020-08-24', '2021-02-13', '2021-02-25', '2021-03-24']"""};1;2021-07-05;58
625;737;man;Радмир;Граф;Максимович;1995-04-01;{"""height""": """[198]""", """weights""": """[88]""", """measure_dates""": """['2019-11-16']"""};2;2021-06-18;
626;738;man;Марат;Полонский;Иосифович;2000-10-23;{"""height""": """[171]""", """weights""": """[110, 112, 113, 115]""", """measure_dates""": """['2019-02-23', '2020-02-08', '2021-01-01', '2021-04-02']"""};1;2022-12-05;
627;739;woman;Агата;Истомина;Оскаровна;1968-03-27;{"""height""": """[161]""", """weights""": """[96, 89, 99, 108, 102, 95]""", """measure_dates""": """['2020-04-02', '2020-08-11', '2020-12-26', '2021-03-06', '2021-03-07', '2021-03-18']"""};3;2021-08-27;77
628;740;man;Григорий;Свиридов;Львович;1963-12-31;{"""height""": """[205]""", """weights""": """[105, 105, 99, 106, 105, 100, 101]""", """measure_dates""": """['2019-03-29', '2019-05-24', '2020-02-26', '2021-01-08', '2021-01-22', '2021-02-16', '2021-04-10']"""};4;2022-12-05;
629;741;woman;Полина;Лебедева;Афанасьевна;1970-10-16;{"""height""": """[204]""", """weights""": """[182, 192, 187, 177]""", """measure_dates""": """['2019-03-12', '2020-01-04', '2020-09-14', '2021-04-06']"""};2;2022-10-23;
630;742;woman;Аля;Иванова;Ефимовна;1952-09-12;{"""height""": """[154]""", """weights""": """[101, 110, 113, 114]""", """measure_dates""": """['2019-08-26', '2020-09-03', '2021-02-21', '2021-03-10']"""};3;2021-11-24;72
631;743;man;Назар;Аверин;Егорович;1974-05-17;{"""height""": """[157]""", """weights""": """[76, 74, 70]""", """measure_dates""": """['2019-04-04', '2019-11-02', '2021-04-02']"""};2;2021-06-01;
632;744;woman;Алёна;Братиславская;Аркадьевна;1963-02-13;{"""height""": """[198]""", """weights""": """[99]""", """measure_dates""": """['2019-05-03']"""};1;2022-08-12;
633;745;woman;Лариса;Денисова;Николаевна;1964-11-18;{"""height""": """[161]""", """weights""": """[124, 123, 132]""", """measure_dates""": """['2019-01-01', '2019-10-10', '2020-03-06']"""};1;2022-06-17;
634;746;woman;Злата;Софийская;Альбертовна;1956-03-18;{"""height""": """[202]""", """weights""": """[129, 128, 125, 116, 110]""", """measure_dates""": """['2019-05-02', '2019-06-30', '2019-07-01', '2019-10-23', '2021-02-19']"""};3;2021-11-26;75
635;747;man;Роберт;Орлан;Игоревич;1998-06-02;{"""height""": """[148]""", """weights""": """[145, 138, 146, 145, 149, 148, 141]""", """measure_dates""": """['2019-11-18', '2019-11-20', '2019-12-05', '2020-03-20', '2020-05-07', '2020-05-21', '2021-01-14']"""};3;2021-06-25;
636;748;man;Игнат;Озеров;Иванович;1983-11-20;{"""height""": """[152]""", """weights""": """[115, 110]""", """measure_dates""": """['2019-01-02', '2021-01-26']"""};2;2021-08-26;76
637;749;man;Тимофей;Бартелеманов;Миронович;1960-03-28;{"""height""": """[198]""", """weights""": """[118, 123, 132, 136, 135]""", """measure_dates""": """['2019-03-03', '2020-03-12', '2020-06-12', '2020-07-21', '2020-10-23']"""};4;2021-12-31;
638;750;woman;Оксана;Лионова;Владимировна;1980-09-05;{"""height""": """[179]""", """weights""": """[100, 90, 99, 97, 102]""", """measure_dates""": """['2019-06-29', '2020-11-22', '2021-01-18', '2021-03-30', '2021-03-31']"""};2;2021-11-24;67
639;751;woman;Катерина;Кольцова;Наумовна;2002-06-27;{"""height""": """[189]""", """weights""": """[76]""", """measure_dates""": """['2021-01-15']"""};3;2021-08-08;
640;752;man;Тимофей;Эмин;Валентинович;1994-11-28;{"""height""": """[173]""", """weights""": """[102]""", """measure_dates""": """['2021-03-22']"""};3;2022-12-24;
641;753;woman;Марьяна;Меньшова;Олеговна;1993-11-24;{"""height""": """[180]""", """weights""": """[96, 88]""", """measure_dates""": """['2019-04-13', '2021-04-09']"""};2;2021-04-23;67
642;754;woman;Лариса;Макарова;Леонидовна;1999-08-12;{"""height""": """[153]""", """weights""": """[103, 107, 99, 92]""", """measure_dates""": """['2020-07-30', '2020-12-31', '2021-02-07', '2021-04-20']"""};4;2022-09-04;77
643;755;man;Лев;Трубецкой;Вадимович;1974-01-23;{"""height""": """[151]""", """weights""": """[56]""", """measure_dates""": """['2019-03-19']"""};2;2022-06-22;67
644;756;woman;София;Ефимова;Ильинична;1975-01-02;{"""height""": """[205]""", """weights""": """[110, 116, 111, 104, 112, 122]""", """measure_dates""": """['2019-10-24', '2019-12-28', '2020-11-11', '2021-03-11', '2021-03-17', '2021-03-26']"""};2;2021-08-31;
645;757;woman;Анжела;Потапова;Васильевна;1988-11-10;{"""height""": """[162]""", """weights""": """[104, 110, 108, 104, 94]""", """measure_dates""": """['2019-06-27', '2019-10-12', '2020-12-30', '2021-01-26', '2021-01-30']"""};4;2021-07-20;73
646;758;woman;Мирослава;Новикова;Вячеславовна;1979-09-05;{"""height""": """[190]""", """weights""": """[185, 192, 202, 209, 209, 219, 209]""", """measure_dates""": """['2019-09-26', '2019-10-24', '2020-04-10', '2021-01-17', '2021-03-17', '2021-03-25', '2021-04-07']"""};3;2021-07-08;
647;759;man;Мирослав;Король;Наумович;1958-02-22;{"""height""": """[194]""", """weights""": """[86, 84, 82, 73, 72, 63, 55]""", """measure_dates""": """['2019-06-01', '2020-01-25', '2020-02-24', '2020-04-22', '2020-12-24', '2021-01-13', '2021-02-12']"""};3;2022-04-01;
648;760;man;Станислав;Афинский;Григорьевич;1968-05-22;{"""height""": """[198]""", """weights""": """[96, 101, 94, 86, 81]""", """measure_dates""": """['2019-01-24', '2019-12-14', '2020-06-17', '2020-08-14', '2021-02-01']"""};2;2022-04-29;77
649;761;man;Рамиль;Арский;Богуславович;1962-02-22;{"""height""": """[200]""", """weights""": """[198, 201]""", """measure_dates""": """['2019-02-21', '2021-04-07']"""};3;2021-07-12;
650;762;man;Герман;Шереметев;Васильевич;1981-05-18;{"""height""": """[190]""", """weights""": """[195, 197]""", """measure_dates""": """['2020-01-17', '2020-11-09']"""};4;2022-09-07;71
651;763;man;Глеб;Облонский;Геннадиевич;1994-01-09;{"""height""": """[192]""", """weights""": """[98, 95, 103, 111, 115]""", """measure_dates""": """['2019-06-09', '2019-08-19', '2020-03-28', '2020-06-03', '2021-01-28']"""};1;2021-11-08;
652;764;man;Иван;Вьюгин;Макарович;1999-05-09;{"""height""": """[200]""", """weights""": """[155, 150, 160, 169, 173, 174]""", """measure_dates""": """['2019-06-09', '2020-02-12', '2021-01-15', '2021-01-25', '2021-02-14', '2021-02-15']"""};4;2022-10-31;
653;765;woman;Эльвина;Безрукова;Богдановна;1959-02-04;{"""height""": """[155]""", """weights""": """[140, 136, 143, 134]""", """measure_dates""": """['2019-03-21', '2019-04-09', '2019-11-23', '2020-07-13']"""};1;2022-10-16;71
654;766;woman;Диана;Новикова;Владиславовна;1998-04-14;{"""height""": """[190]""", """weights""": """[87, 97, 97, 90]""", """measure_dates""": """['2019-10-27', '2019-12-01', '2020-10-21', '2021-01-02']"""};2;2021-12-17;
655;767;man;Данила;Мещерский;Давидович;1990-01-06;{"""height""": """[152]""", """weights""": """[138, 142, 136, 137, 141, 144, 149]""", """measure_dates""": """['2019-02-04', '2019-04-09', '2019-07-07', '2020-07-18', '2021-02-08', '2021-03-18', '2021-03-28']"""};1;2021-06-03;
656;768;man;Данил;Жемчугов;Егорович;1958-03-31;{"""height""": """[148]""", """weights""": """[56, 47, 37, 44, 53, 48, 42]""", """measure_dates""": """['2019-01-31', '2019-02-07', '2019-02-24', '2019-05-30', '2021-01-02', '2021-02-25', '2021-02-28']"""};4;2021-11-29;
657;769;man;Никита;Михайловский;Данилович;1955-08-03;{"""height""": """[166]""", """weights""": """[59, 57, 49, 54, 52, 44]""", """measure_dates""": """['2019-04-16', '2019-05-29', '2019-09-19', '2019-10-17', '2021-03-06', '2021-04-04']"""};3;2021-11-21;
658;770;man;Богдан;Арбенин;Ильич;1952-05-21;{"""height""": """[190]""", """weights""": """[80, 85, 82, 81, 74]""", """measure_dates""": """['2019-04-23', '2019-07-23', '2019-10-11', '2019-11-22', '2020-01-25']"""};4;2021-06-08;
659;771;woman;Лана;Котова;Болеславовна;1963-12-02;{"""height""": """[178]""", """weights""": """[106, 101, 97, 103, 96, 100, 106]""", """measure_dates""": """['2019-02-02', '2019-10-23', '2020-02-12', '2020-04-02', '2020-04-04', '2020-06-22', '2021-01-24']"""};2;2022-06-06;68
660;772;woman;Анжела;Толмачева;Валентиновна;1994-04-16;{"""height""": """[174]""", """weights""": """[64, 63, 62, 71]""", """measure_dates""": """['2019-01-17', '2019-03-20', '2020-09-04', '2021-04-28']"""};4;2022-11-13;76
661;773;man;Вячеслав;Верещагин;Владимирович;2003-12-29;{"""height""": """[189]""", """weights""": """[174, 175, 165, 165]""", """measure_dates""": """['2020-02-06', '2020-04-10', '2021-02-22', '2021-04-15']"""};4;2021-09-08;68
662;774;woman;Мирослава;Симонова;Болеславовна;1985-02-03;{"""height""": """[174]""", """weights""": """[120, 121]""", """measure_dates""": """['2020-08-12', '2020-12-23']"""};3;2021-05-18;
663;775;man;Артемий;Льдов;Иосифович;1972-02-06;{"""height""": """[192]""", """weights""": """[180, 190, 180, 176, 175, 185, 176]""", """measure_dates""": """['2019-10-09', '2019-10-11', '2019-11-19', '2020-07-09', '2021-01-01', '2021-04-06', '2021-04-20']"""};2;2021-05-20;
664;776;man;Даниил;Бартелеманов;Геннадиевич;1989-07-10;{"""height""": """[164]""", """weights""": """[112, 110, 102]""", """measure_dates""": """['2019-07-25', '2020-04-23', '2020-06-28']"""};2;2022-05-06;71
665;777;woman;Есения;Королева;Игоревна;1982-10-10;{"""height""": """[176]""", """weights""": """[75, 85, 83, 89]""", """measure_dates""": """['2019-08-31', '2021-03-14', '2021-04-03', '2021-04-15']"""};4;2022-10-06;
666;778;man;Святослав;Гранин;Геннадьевич;1985-04-14;{"""height""": """[161]""", """weights""": """[139]""", """measure_dates""": """['2021-04-20']"""};2;2021-06-29;
667;779;woman;Кира;Симонова;Константиновна;1993-05-27;{"""height""": """[148]""", """weights""": """[144, 149]""", """measure_dates""": """['2021-01-05', '2021-03-20']"""};2;2021-07-07;71
668;780;woman;Дарья;Новицкая;Валентиновна;1988-09-14;{"""height""": """[175]""", """weights""": """[149, 146]""", """measure_dates""": """['2020-11-14', '2020-12-30']"""};2;2022-12-20;
669;781;man;Алексей;Юматов;Валентинович;1982-12-31;{"""height""": """[171]""", """weights""": """[123, 123, 124]""", """measure_dates""": """['2020-09-25', '2020-12-22', '2021-04-30']"""};3;2021-09-03;
670;782;man;Роман;Орлан;Аркадьевич;1973-09-16;{"""height""": """[190]""", """weights""": """[71, 70, 74, 83]""", """measure_dates""": """['2019-05-22', '2020-02-13', '2020-04-04', '2021-03-28']"""};3;2021-11-30;
671;783;woman;Лолита;Макарова;Викторовна;2002-02-20;{"""height""": """[195]""", """weights""": """[167, 171, 171, 171, 170]""", """measure_dates""": """['2019-02-13', '2019-05-21', '2021-01-29', '2021-02-23', '2021-03-22']"""};4;2022-07-10;
672;784;man;Демид;Барон;Богданович;1983-04-16;{"""height""": """[167]""", """weights""": """[122, 127, 117, 114]""", """measure_dates""": """['2019-04-22', '2020-01-17', '2020-09-08', '2021-02-12']"""};2;2022-04-18;77
673;785;man;Илья;Воскобойников;Андреевич;1983-05-24;{"""height""": """[197]""", """weights""": """[110, 103]""", """measure_dates""": """['2021-02-08', '2021-02-13']"""};1;2022-07-03;70
674;786;woman;Мирослава;Иванова;Альбертовна;1950-07-12;{"""height""": """[185]""", """weights""": """[169, 167, 170, 176, 167, 159, 161]""", """measure_dates""": """['2019-07-09', '2019-07-09', '2019-09-14', '2020-04-12', '2020-11-28', '2020-12-29', '2021-03-26']"""};1;2021-04-16;
675;787;man;Марат;Озеров;Евгеньевич;1987-05-05;{"""height""": """[163]""", """weights""": """[88, 89, 92, 101, 110, 109, 110]""", """measure_dates""": """['2019-01-28', '2019-03-27', '2019-04-03', '2019-07-16', '2020-05-17', '2020-12-29', '2021-02-11']"""};3;2022-04-01;66
676;788;man;Яромир;Шестинский;Матвеевич;1970-08-19;{"""height""": """[155]""", """weights""": """[125]""", """measure_dates""": """['2021-04-19']"""};1;2021-04-14;66
